MAJOR NFEV NGEV OBJFUN GNORM CNORM FEAS OPT STEP
109 0 0 3.9575878772754203e-01 5.1941166064055327e-02 1.3411542234829692e-02 1.3411542234829543e-02 0 5.0000000000000000e-01
110 0 0 3.9539060745373744e-01 5.2022809744923557e-02 1.3411542234829692e-02 1.3411542234829543e-02 0 5.0000000000000000e-01
111 0 0 3.9502424700552252e-01 5.2106235906718097e-02 1.3411542234830357e-02 1.3411542234830209e-02 0 5.0000000000000000e-01
112 0 0 3.9465313812585884e-01 5.2201723993787426e-02 1.3411542234829469e-02 1.3411542234829321e-02 0 5.0000000000000000e-01
113 0 0 3.9428354166467466e-01 5.2298733056267685e-02 1.3411542234828804e-02 1.3411542234828655e-02 0 5.0000000000000000e-01
114 0 0 3.9390904220941947e-01 5.2407516572013230e-02 1.3411542234829692e-02 1.3411542234829543e-02 0 5.0000000000000000e-01
115 0 0 3.9353576001343837e-01 5.2517568543579779e-02 1.3411542234829692e-02 1.3411542234829543e-02 0 5.0000000000000000e-01
116 0 0 3.9315742863627795e-01 5.2639112156648633e-02 1.3411542234828580e-02 1.3411542234828433e-02 0 5.0000000000000000e-01
117 0 0 3.9278003095257352e-01 5.2761680685533566e-02 1.3411542234829692e-02 1.3411542234829543e-02 0 5.0000000000000000e-01
118 0 0 3.9239744574455987e-01 5.2895462593780328e-02 1.3411542234829692e-02 1.3411542234829543e-02 0 5.0000000000000000e-01
119 0 0 3.9201552168869525e-01 5.3030034831408009e-02 1.3411542234828804e-02 1.3411542234828655e-02 0 5.0000000000000000e-01
120 0 0 3.9162827915764853e-01 5.3175546618471195e-02 1.3411542234828580e-02 1.3411542234828433e-02 0 5.0000000000000000e-01
121 0 0 3.9124143577126369e-01 5.3321623051912979e-02 1.3411542234829026e-02 1.3411542234828877e-02 0 5.0000000000000000e-01
122 0 0 3.9084914997234138e-01 5.3478369509024855e-02 1.3411542234829248e-02 1.3411542234829099e-02 0 5.0000000000000000e-01
123 0 0 3.9045701142541511e-01 5.3635463756274065e-02 1.3411542234829692e-02 1.3411542234829543e-02 0 5.0000000000000000e-01
124 0 0 3.9005931323032234e-01 5.3802962664758071e-02 1.3411542234829248e-02 1.3411542234829099e-02 0 5.0000000000000000e-01
125 0 0 3.8966152015638206e-01 5.3970601229943432e-02 1.3411542234829914e-02 1.3411542234829765e-02 0 5.0000000000000000e-01
126 0 0 3.8925805665021618e-01 5.4148383102942454e-02 1.3411542234829469e-02 1.3411542234829321e-02 0 5.0000000000000000e-01
127 0 0 3.8885426560417102e-01 5.4326105091378619e-02 1.3411542234829248e-02 1.3411542234829099e-02 0 5.0000000000000000e-01
128 0 0 3.8844469960012296e-01 5.4513712875855790e-02 1.3411542234828138e-02 1.3411542234827989e-02 0 5.0000000000000000e-01
129 0 0 3.8803458262946106e-01 5.4701069671046036e-02 1.3411542234828804e-02 1.3411542234828655e-02 0 5.0000000000000000e-01
130 0 0 3.8761859229262130e-01 5.4898058413094988e-02 1.3411542234829692e-02 1.3411542234829543e-02 0 5.0000000000000000e-01
131 0 0 3.8720183661368579e-01 5.5094613319553058e-02 1.3411542234829248e-02 1.3411542234829099e-02 0 5.0000000000000000e-01
132 0 0 3.8677911518603553e-01 5.5300549797587743e-02 1.3411542234829248e-02 1.3411542234829099e-02 0 5.0000000000000000e-01
133 0 0 3.8635542295782371e-01 5.5505877654675198e-02 1.3411542234828804e-02 1.3411542234828655e-02 0 5.0000000000000000e-01
134 0 0 3.8592567857717575e-01 5.5720339986236482e-02 1.3411542234828804e-02 1.3411542234828655e-02 0 5.0000000000000000e-01
135 0 0 3.8549476676571720e-01 5.5934026759196440e-02 1.3411542234828360e-02 1.3411542234828211e-02 0 5.0000000000000000e-01
136 0 0 3.8505772237190133e-01 5.6156603987941790e-02 1.3411542234829914e-02 1.3411542234829765e-02 0 5.0000000000000000e-01
137 0 0 3.8461932269874116e-01 5.6378246342998872e-02 1.3411542234829692e-02 1.3411542234829543e-02 0 5.0000000000000000e-01
138 0 0 3.8417471602077818e-01 5.6608538013010100e-02 1.3411542234829692e-02 1.3411542234829543e-02 0 5.0000000000000000e-01
139 0 0 3.8372857498947022e-01 5.6837742883846160e-02 1.3411542234829248e-02 1.3411542234829099e-02 0 5.0000000000000000e-01
140 0 0 3.8327615860774000e-01 5.7075358608731516e-02 1.3411542234829692e-02 1.3411542234829543e-02 0 5.0000000000000000e-01
141 0 0 3.8282203760251304e-01 5.7311742761893228e-02 1.3411542234828804e-02 1.3411542234828655e-02 0 5.0000000000000000e-01
142 0 0 3.8236157908020341e-01 5.7556301796322172e-02 1.3411542234829248e-02 1.3411542234829099e-02 0 5.0000000000000000e-01
143 0 0 3.8189925453115475e-01 5.7799491403199302e-02 1.3411542234829469e-02 1.3411542234829321e-02 0 5.0000000000000000e-01
144 0 0 3.8143053660940257e-01 5.8050622224521328e-02 1.3411542234829248e-02 1.3411542234829099e-02 0 5.0000000000000000e-01
145 0 0 3.8095980021866138e-01 5.8300252447486225e-02 1.3411542234829692e-02 1.3411542234829543e-02 0 5.0000000000000000e-01
146 0 0 3.8048262106983100e-01 5.8557592355000590e-02 1.3411542234830136e-02 1.3411542234829987e-02 0 5.0000000000000000e-01
147 0 0 3.8000328009319517e-01 5.8813306955165290e-02 1.3411542234829692e-02 1.3411542234829543e-02 0 5.0000000000000000e-01
148 0 0 3.7951745362682032e-01 5.9076501694415098e-02 1.3411542234829692e-02 1.3411542234829543e-02 0 5.0000000000000000e-01
149 0 0 3.7902933120532956e-01 5.9337952668236459e-02 1.3411542234829692e-02 1.3411542234829543e-02 0 5.0000000000000000e-01
150 0 0 3.7853468742111762e-01 5.9606656087460415e-02 1.3411542234828804e-02 1.3411542234828655e-02 0 5.0000000000000000e-01
151 0 0 3.7803762295696913e-01 5.9873503339156892e-02 1.3411542234827916e-02 1.3411542234827767e-02 0 5.0000000000000000e-01
152 0 0 3.7753400833923689e-01 6.0147377084735401e-02 1.3411542234829026e-02 1.3411542234828877e-02 0 5.0000000000000000e-01
153 0 0 3.7702785791031190e-01 6.0419288141159266e-02 1.3411542234829248e-02 1.3411542234829099e-02 0 5.0000000000000000e-01
154 0 0 3.7651513585804031e-01 6.0698001398556356e-02 1.3411542234830136e-02 1.3411542234829987e-02 0 5.0000000000000000e-01
155 0 0 3.7599977266517570e-01 6.0974651172822289e-02 1.3411542234829248e-02 1.3411542234829099e-02 0 5.0000000000000000e-01
156 0 0 3.7599586060679469e-01 6.1257880459167371e-02 1.3411542234828138e-02 1.3411542234827989e-02 0 1.0000000000000000e+00
157 0 0 3.7547231825275862e-01 1.1014936548809472e-01 1.3411542234830136e-02 1.3411542234829987e-02 0 5.0000000000000000e-01
158 0 0 3.7493856718594820e-01 1.1045585957027880e-01 1.3411542234828360e-02 1.3411542234828211e-02 0 5.0000000000000000e-01
159 0 0 3.7440602652640925e-01 1.1076499009007625e-01 1.3411542234829026e-02 1.3411542234828877e-02 0 5.0000000000000000e-01
160 0 0 3.7386336740055331e-01 1.1109111798332266e-01 1.3411542234828360e-02 1.3411542234828211e-02 0 5.0000000000000000e-01
161 0 0 3.7332177153338264e-01 1.1141986159704982e-01 1.3411542234829026e-02 1.3411542234828877e-02 0 5.0000000000000000e-01
162 0 0 3.7277015541211789e-01 1.1176540687481906e-01 1.3411542234829248e-02 1.3411542234829099e-02 0 5.0000000000000000e-01
163 0 0 3.7221946928941674e-01 1.1211356830147350e-01 1.3411542234828360e-02 1.3411542234828211e-02 0 5.0000000000000000e-01
164 0 0 3.7165886846774565e-01 1.1247834520495392e-01 1.3411542234829026e-02 1.3411542234828877e-02 0 5.0000000000000000e-01
165 0 0 3.7109907845037526e-01 1.1284576010251018e-01 1.3411542234828804e-02 1.3411542234828655e-02 0 5.0000000000000000e-01
166 0 0 3.7052948680916464e-01 1.1322961432845330e-01 1.3411542234829692e-02 1.3411542234829543e-02 0 5.0000000000000000e-01
167 0 0 3.6996060107938394e-01 1.1361615006166795e-01 1.3411542234829248e-02 1.3411542234829099e-02 0 5.0000000000000000e-01
168 0 0 3.6938203456609164e-01 1.1401895956810136e-01 1.3411542234828580e-02 1.3411542234828433e-02 0 5.0000000000000000e-01
169 0 0 3.6880408361604150e-01 1.1442451601655652e-01 1.3411542234829248e-02 1.3411542234829099e-02 0 5.0000000000000000e-01
170 0 0 3.6821658073687935e-01 1.1484619186638310e-01 1.3411542234829248e-02 1.3411542234829099e-02 0 5.0000000000000000e-01
171 0 0 3.6762961785755521e-01 1.1527070227691520e-01 1.3411542234829026e-02 1.3411542234828877e-02 0 5.0000000000000000e-01
172 0 0 3.6703324015345556e-01 1.1571118952720338e-01 1.3411542234829248e-02 1.3411542234829099e-02 0 5.0000000000000000e-01
173 0 0 3.6643734190238209e-01 1.1615462141488421e-01 1.3411542234829026e-02 1.3411542234828877e-02 0 5.0000000000000000e-01
174 0 0 3.6583217439581012e-01 1.1661390005587077e-01 1.3411542234829248e-02 1.3411542234829099e-02 0 5.0000000000000000e-01
175 0 0 3.6522744103164756e-01 1.1707625615634859e-01 1.3411542234829248e-02 1.3411542234829099e-02 0 5.0000000000000000e-01
176 0 0 3.6461359263490678e-01 1.1755434210245502e-01 1.3411542234828804e-02 1.3411542234828655e-02 0 5.0000000000000000e-01
177 0 0 3.6400014850995072e-01 1.1803566137726537e-01 1.3411542234828804e-02 1.3411542234828655e-02 0 5.0000000000000000e-01
178 0 0 3.6337775238686765e-01 1.1853260751122016e-01 1.3411542234829692e-02 1.3411542234829543e-02 0 5.0000000000000000e-01
179 0 0 3.6275574628939478e-01 1.1903296620660328e-01 1.3411542234828804e-02 1.3411542234828655e-02 0 5.0000000000000000e-01
180 0 0 3.6212496016279738e-01 1.1954886347665634e-01 1.3411542234829692e-02 1.3411542234829543e-02 0 5.0000000000000000e-01
181 0 0 3.6149456560177440e-01 1.2006837623535116e-01 1.3411542234829469e-02 1.3411542234829321e-02 0 5.0000000000000000e-01
182 0 0 3.6085557199962703e-01 1.2060335480449859e-01 1.3411542234829248e-02 1.3411542234829099e-02 0 5.0000000000000000e-01
183 0 0 3.6021698742474739e-01 1.2114217582889851e-01 1.3411542234828804e-02 1.3411542234828655e-02 0 5.0000000000000000e-01
184 0 0 3.5956999385823618e-01 1.2169640627394339e-01 1.3411542234828580e-02 1.3411542234828433e-02 0 5.0000000000000000e-01
185 0 0 3.5892344280874555e-01 1.2225473053791873e-01 1.3411542234828580e-02 1.3411542234828433e-02 0 5.0000000000000000e-01
186 0 0 3.5826868187606092e-01 1.2282842509510510e-01 1.3411542234829248e-02 1.3411542234829099e-02 0 5.0000000000000000e-01
187 0 0 3.5761441305236796e-01 1.2340648960070782e-01 1.3411542234830136e-02 1.3411542234829987e-02 0 5.0000000000000000e-01
188 0 0 3.5695214246261942e-01 1.2399990345357145e-01 1.3411542234829692e-02 1.3411542234829543e-02 0 5.0000000000000000e-01
189 0 0 3.5629042971538133e-01 1.2459798852776853e-01 1.3411542234829692e-02 1.3411542234829543e-02 0 5.0000000000000000e-01
190 0 0 3.5562093222772467e-01 1.2521142113178790e-01 1.3411542234828804e-02 1.3411542234828655e-02 0 5.0000000000000000e-01
191 0 0 3.5495207445984328e-01 1.2582985175732228e-01 1.3411542234830136e-02 1.3411542234829987e-02 0 5.0000000000000000e-01
192 0 0 3.5427565773375225e-01 1.2646364819493514e-01 1.3411542234830136e-02 1.3411542234829987e-02 0 5.0000000000000000e-01
193 0 0 3.5359997871161453e-01 1.2710279536844557e-01 1.3411542234829692e-02 1.3411542234829543e-02 0 5.0000000000000000e-01
194 0 0 3.5291697506518876e-01 1.2775734772704361e-01 1.3411542234829248e-02 1.3411542234829099e-02 0 5.0000000000000000e-01
195 0 0 3.5223482313651278e-01 1.2841762983667032e-01 1.3411542234828360e-02 1.3411542234828211e-02 0 5.0000000000000000e-01
196 0 0 3.5154558921073237e-01 1.2909337860132669e-01 1.3411542234828804e-02 1.3411542234828655e-02 0 5.0000000000000000e-01
197 0 0 3.5085733692742238e-01 1.2977526281522928e-01 1.3411542234829248e-02 1.3411542234829099e-02 0 5.0000000000000000e-01
198 0 0 3.5016225325544958e-01 1.3047269826717528e-01 1.3411542234829248e-02 1.3411542234829099e-02 0 5.0000000000000000e-01
199 0 0 3.4946829690115688e-01 1.3117670192373757e-01 1.3411542234828360e-02 1.3411542234828211e-02 0 5.0000000000000000e-01
200 0 0 3.4876776738301579e-01 1.3189636553500395e-01 1.3411542234828360e-02 1.3411542234828211e-02 0 5.0000000000000000e-01
201 0 0 3.4806852640628499e-01 1.3262305752497142e-01 1.3411542234829692e-02 1.3411542234829543e-02 0 5.0000000000000000e-01
202 0 0 3.4736297769056224e-01 1.3336554333917716e-01 1.3411542234829692e-02 1.3411542234829543e-02 0 5.0000000000000000e-01
203 0 0 3.4665889404588401e-01 1.3411554546965629e-01 1.3411542234829914e-02 1.3411542234829765e-02 0 5.0000000000000000e-01
