MAJOR  NFEV  NGEV           OBJFUN            GNORM            CNORM             FEAS              OPT             STEP 
  127  1363   127     5.123128E+00     3.550418E+00     7.165841E-01     6.528877E+00     5.682497E-01     1.000000E+00 
  128  1374   128     5.121432E+00     3.550346E+00     7.138088E-01     6.491325E+00     5.688772E-01     1.000000E+00 
  129  1385   129     5.105654E+00     3.550275E+00     6.999987E-01     6.434200E+00     5.692768E-01     1.000000E+00 
  130  1396   130     5.094654E+00     3.550205E+00     6.975085E-01     6.395793E+00     5.710715E-01     1.000000E+00 
  131  1407   131     5.092373E+00     3.550151E+00     6.909122E-01     6.361617E+00     5.711046E-01     1.000000E+00 
  132  1418   132     5.097231E+00     3.550095E+00     6.984133E-01     6.391009E+00     5.705633E-01     1.000000E+00 
  133  1429   133     5.111283E+00     3.550044E+00     7.006185E-01     6.388210E+00     5.708581E-01     1.000000E+00 
  134  1440   134     5.127257E+00     3.549984E+00     7.127093E-01     6.517626E+00     5.706756E-01     1.000000E+00 
  135  1451   135     5.118640E+00     3.549914E+00     7.050976E-01     6.398443E+00     5.724084E-01     1.000000E+00 
  136  1462   136     5.101164E+00     3.549845E+00     6.979588E-01     6.436747E+00     5.729882E-01     1.000000E+00 
  137  1473   137     5.093562E+00     3.549782E+00     6.948832E-01     6.391144E+00     5.737745E-01     1.000000E+00 
  138  1484   138     5.095464E+00     3.549731E+00     6.937556E-01     6.374753E+00     5.737200E-01     1.000000E+00 
  139  1495   139     5.107124E+00     3.549680E+00     7.029472E-01     6.449178E+00     5.726775E-01     1.000000E+00 
  140  1506   140     5.124368E+00     3.549624E+00     7.042637E-01     6.429247E+00     5.733324E-01     1.000000E+00 
  141  1517   141     5.124231E+00     3.549565E+00     7.112561E-01     6.489289E+00     5.724979E-01     1.000000E+00 
  142  1528   142     5.105042E+00     3.549486E+00     6.971022E-01     6.372667E+00     5.743964E-01     1.000000E+00 
  143  1539   143     5.094107E+00     3.549432E+00     6.967579E-01     6.422371E+00     5.747207E-01     1.000000E+00 
  144  1550   144     5.091585E+00     3.549374E+00     6.949210E-01     6.384881E+00     5.745060E-01     1.000000E+00 
  145  1561   145     5.094992E+00     3.549330E+00     6.962539E-01     6.416672E+00     5.750084E-01     1.000000E+00 
  146  1572   146     5.106680E+00     3.549279E+00     7.098887E-01     6.454603E+00     5.742351E-01     1.000000E+00 
  147  1583   147     5.123138E+00     3.549229E+00     7.103739E-01     6.471059E+00     5.753848E-01     1.000000E+00 
  148  1594   148     5.126092E+00     3.549170E+00     7.239303E-01     6.522136E+00     5.744541E-01     1.000000E+00 
  149  1605   149     5.107199E+00     3.549098E+00     7.001776E-01     6.383175E+00     5.758569E-01     1.000000E+00 
  150  1616   150     5.096244E+00     3.549045E+00     7.012590E-01     6.437522E+00     5.772050E-01     1.000000E+00 
  151  1627   151     5.093690E+00     3.548986E+00     6.963525E-01     6.393337E+00     5.769089E-01     1.000000E+00 
  152  1638   152     5.098447E+00     3.548947E+00     7.007204E-01     6.411302E+00     5.764349E-01     1.000000E+00 
  153  1649   153     5.111993E+00     3.548885E+00     7.162183E-01     6.500066E+00     5.763991E-01     1.000000E+00 
  154  1660   154     5.125762E+00     3.548848E+00     7.200490E-01     6.432898E+00     5.760164E-01     1.000000E+00 
  155  1671   155     5.120179E+00     3.548755E+00     7.240094E-01     6.551589E+00     5.769434E-01     1.000000E+00 
  156  1682   156     5.102153E+00     3.548711E+00     7.036797E-01     6.388812E+00     5.775233E-01     1.000000E+00 
  157  1693   157     5.093314E+00     3.548642E+00     7.000184E-01     6.460225E+00     5.789836E-01     1.000000E+00 
  158  1704   158     5.090410E+00     3.548602E+00     6.974755E-01     6.379162E+00     5.782808E-01     1.000000E+00 
  159  1715   159     5.090624E+00     3.548554E+00     6.950081E-01     6.455918E+00     5.781485E-01     1.000000E+00 
  160  1726   160     5.094185E+00     3.548514E+00     7.030591E-01     6.398001E+00     5.784322E-01     1.000000E+00 
  161  1737   161     5.103409E+00     3.548467E+00     6.997734E-01     6.498074E+00     5.778584E-01     1.000000E+00 
  162  1748   162     5.120066E+00     3.548423E+00     7.225203E-01     6.501961E+00     5.792213E-01     1.000000E+00 
  163  1759   163     5.124934E+00     3.548369E+00     7.122189E-01     6.535089E+00     5.775260E-01     1.000000E+00 
  164  1770   164     5.110883E+00     3.548307E+00     7.143156E-01     6.506532E+00     5.806846E-01     1.000000E+00 
  165  1781   165     5.097940E+00     3.548256E+00     7.019027E-01     6.448417E+00     5.798144E-01     1.000000E+00 
  166  1792   166     5.094368E+00     3.548201E+00     7.010420E-01     6.474429E+00     5.807204E-01     1.000000E+00 
  167  1803   167     5.097236E+00     3.548165E+00     7.054824E-01     6.410293E+00     5.800915E-01     1.000000E+00 
  168  1814   168     5.108084E+00     3.548108E+00     7.116263E-01     6.559173E+00     5.800741E-01     1.000000E+00 
  169  1825   169     5.124123E+00     3.548077E+00     7.259117E-01     6.531649E+00     5.804771E-01     1.000000E+00 
  170  1836   170     5.125235E+00     3.547988E+00     7.264596E-01     6.651620E+00     5.799213E-01     1.000000E+00 
  171  1847   171     5.108281E+00     3.547951E+00     7.110771E-01     6.473379E+00     5.817306E-01     1.000000E+00 
  172  1858   172     5.097250E+00     3.547879E+00     7.075097E-01     6.518958E+00     5.822596E-01     1.000000E+00 
  173  1869   173     5.093752E+00     3.547842E+00     6.986996E-01     6.426298E+00     5.822916E-01     1.000000E+00 
  174  1880   174     5.095466E+00     3.547795E+00     7.067796E-01     6.497585E+00     5.820817E-01     1.000000E+00 
  175  1891   175     5.102551E+00     3.547759E+00     7.021247E-01     6.430405E+00     5.817869E-01     1.000000E+00 
  176  1902   176     5.117186E+00     3.547707E+00     7.210585E-01     6.575021E+00     5.823942E-01     1.000000E+00 
  177  1913   177     5.125760E+00     3.547671E+00     7.141692E-01     6.478427E+00     5.817294E-01     1.000000E+00 
  178  1924   178     5.114970E+00     3.547594E+00     7.177441E-01     6.577141E+00     5.831185E-01     1.000000E+00 
  179  1935   179     5.100420E+00     3.547555E+00     7.031089E-01     6.429712E+00     5.836579E-01     1.000000E+00 
  180  1946   180     5.094026E+00     3.547499E+00     7.034445E-01     6.486908E+00     5.841758E-01     1.000000E+00 
  181  1957   181     5.092102E+00     3.547463E+00     6.999213E-01     6.433268E+00     5.835097E-01     1.000000E+00 
  182  1968   182     5.093236E+00     3.547421E+00     7.026128E-01     6.475589E+00     5.832858E-01     1.000000E+00 
  183  1979   183     5.098047E+00     3.547384E+00     7.035620E-01     6.444035E+00     5.841221E-01     1.000000E+00 
  184  1990   184     5.110904E+00     3.547344E+00     7.114188E-01     6.510063E+00     5.827999E-01     1.000000E+00 
  185  2001   185     5.127390E+00     3.547301E+00     7.204416E-01     6.509151E+00     5.850403E-01     1.000000E+00 
  186  2012   186     5.124869E+00     3.547250E+00     7.162886E-01     6.571891E+00     5.825899E-01     1.000000E+00 
  187  2023   187     5.106859E+00     3.547196E+00     7.121590E-01     6.437993E+00     5.859452E-01     1.000000E+00 
  188  2034   188     5.096418E+00     3.547147E+00     7.012061E-01     6.505592E+00     5.852900E-01     1.000000E+00 
  189  2045   189     5.093286E+00     3.547108E+00     7.059178E-01     6.430435E+00     5.861486E-01     1.000000E+00 
  190  2056   190     5.093362E+00     3.547068E+00     6.994659E-01     6.492547E+00     5.852474E-01     1.000000E+00 
  191  2067   191     5.097071E+00     3.547034E+00     7.086606E-01     6.458446E+00     5.856424E-01     1.000000E+00 
  192  2078   192     5.106643E+00     3.546992E+00     7.069947E-01     6.511461E+00     5.857547E-01     1.000000E+00 
  193  2089   193     5.123970E+00     3.546957E+00     7.218585E-01     6.553007E+00     5.850845E-01     1.000000E+00 
  194  2100   194     5.129406E+00     3.546901E+00     7.217917E-01     6.543960E+00     5.860104E-01     1.000000E+00 
  195  2111   195     5.113161E+00     3.546857E+00     7.120769E-01     6.521231E+00     5.861967E-01     1.000000E+00 
  196  2122   196     5.099604E+00     3.546804E+00     7.090698E-01     6.465136E+00     5.882135E-01     1.000000E+00 
  197  2133   197     5.094175E+00     3.546764E+00     7.011149E-01     6.474352E+00     5.873094E-01     1.000000E+00 
  198  2144   198     5.092506E+00     3.546727E+00     7.055178E-01     6.451840E+00     5.877376E-01     1.000000E+00 
  199  2155   199     5.091899E+00     3.546691E+00     7.007331E-01     6.477376E+00     5.870419E-01     1.000000E+00 
  200  2166   200     5.091778E+00     3.546657E+00     7.046549E-01     6.460779E+00     5.873770E-01     1.000000E+00 
  201  2177   201     5.091719E+00     3.546621E+00     7.021131E-01     6.481380E+00     5.870817E-01     1.000000E+00 
  202  2188   202     5.091795E+00     3.546588E+00     7.039405E-01     6.471484E+00     5.874283E-01     1.000000E+00 
  203  2199   203     5.091900E+00     3.546552E+00     7.039295E-01     6.485409E+00     5.873501E-01     1.000000E+00 
  204  2210   204     5.092042E+00     3.546519E+00     7.033805E-01     6.482034E+00     5.876862E-01     1.000000E+00 
  205  2221   205     5.092225E+00     3.546484E+00     7.057862E-01     6.488972E+00     5.878268E-01     1.000000E+00 
  206  2232   206     5.092348E+00     3.546450E+00     7.030571E-01     6.490189E+00     5.880742E-01     1.000000E+00 
  207  2243   207     5.092490E+00     3.546416E+00     7.072325E-01     6.492263E+00     5.883167E-01     1.000000E+00 
  208  2254   208     5.092505E+00     3.546382E+00     7.029465E-01     6.492745E+00     5.884446E-01     1.000000E+00 
  209  2265   209     5.092512E+00     3.546348E+00     7.078788E-01     6.494974E+00     5.887122E-01     1.000000E+00 
  210  2276   210     5.092416E+00     3.546314E+00     7.030395E-01     6.492861E+00     5.887571E-01     1.000000E+00 
  211  2287   211     5.092305E+00     3.546281E+00     7.076933E-01     6.497097E+00     5.890087E-01     1.000000E+00 
  212  2298   212     5.092196E+00     3.546247E+00     7.034097E-01     6.489933E+00     5.890420E-01     1.000000E+00 
  213  2309   213     5.092055E+00     3.546214E+00     7.070020E-01     6.499033E+00     5.892353E-01     1.000000E+00 
  214  2320   214     5.092036E+00     3.546181E+00     7.041292E-01     6.485343E+00     5.892438E-01     1.000000E+00 
  215  2331   215     5.091932E+00     3.546149E+00     7.061932E-01     6.505244E+00     5.893865E-01     1.000000E+00 
